sig_algo,conf_algo,payload_size_bytes,num_processes,process_idx,verify_mean_ns,verify_std_ns,verify_ci95_lo_ns,verify_ci95_hi_ns,sign_mean_ns,sign_std_ns,sign_ci95_lo_ns,sign_ci95_hi_ns,encrypt_mean_ns,encrypt_std_ns,encrypt_ci95_lo_ns,encrypt_ci95_hi_ns,decrypt_mean_ns,decrypt_std_ns,decrypt_ci95_lo_ns,decrypt_ci95_hi_ns,msg_size_bytes,throughput_mean_msg_s,throughput_std_msg_s,throughput_ci95_lo_msg_s,throughput_ci95_hi_msg_s
RSA,ChaCha20-Poly1305,32,8,-1,333464.53,24045.93,324859.81,342069.26,10864436.43,169417.94,10803811.00,10925061.86,42964.83,17481.34,36709.22,49220.45,16744.67,3154.41,15615.87,17873.46,2108,88.85,1.55,88.30,89.41
RSA,ChaCha20-Poly1305,64,1,-1,0.00,0.00,0.00,0.00,1378964.17,60577.43,1357286.81,1400641.52,2021.30,2037.24,1292.28,2750.32,0.00,0.00,0.00,0.00,348,725.49,31.74,714.14,736.85
RSA,ChaCha20-Poly1305,64,2,-1,41442.63,2012.86,40722.34,42162.93,2671773.07,61238.77,2649859.05,2693687.08,2860.53,2300.12,2037.45,3683.62,698.20,189.89,630.25,766.15,604,368.28,8.43,365.26,371.29
RSA,ChaCha20-Poly1305,64,3,-1,82384.23,4828.71,80656.30,84112.16,3966738.07,39217.27,3952704.35,3980771.79,4238.03,849.08,3934.19,4541.87,1716.30,298.25,1609.57,1823.03,860,246.63,2.56,245.72,247.55
RSA,ChaCha20-Poly1305,64,4,-1,134828.33,15215.62,129383.49,140273.17,5378293.80,139018.18,5328546.78,5428040.82,11154.60,6360.22,8878.63,13430.57,4142.47,1467.03,3617.50,4667.44,1116,181.02,5.05,179.21,182.83
RSA,ChaCha20-Poly1305,64,5,-1,185187.27,22105.61,177276.88,193097.66,6735898.30,142336.17,6684963.96,6786832.64,16001.63,7224.96,13416.22,18587.05,6473.60,2337.48,5637.14,7310.06,1372,144.10,3.43,142.87,145.32
RSA,ChaCha20-Poly1305,64,6,-1,242527.93,32423.56,230925.31,254130.56,8086317.83,266970.09,7990783.81,8181851.85,25003.93,13739.89,20087.18,29920.69,10110.03,4264.69,8583.94,11636.13,1628,119.70,4.16,118.21,121.19
RSA,ChaCha20-Poly1305,64,7,-1,285464.73,26218.89,276082.42,294847.04,9616209.40,260639.08,9522940.90,9709477.90,25228.87,13671.67,20336.52,30121.21,12190.47,6402.02,9899.53,14481.40,1884,100.70,2.94,99.64,101.75
RSA,ChaCha20-Poly1305,64,8,-1,476445.40,71342.34,450915.87,501974.93,15959566.50,2375395.02,15109542.31,16809590.69,46780.40,13217.57,42050.55,51510.25,21712.13,4837.24,19981.15,23443.12,2140,62.39,12.50,57.91,66.86
RSA,ChaCha20-Poly1305,128,1,-1,0.00,0.00,0.00,0.00,2158614.60,106450.37,2120521.83,2196707.37,3221.67,2510.53,2323.29,4120.05,0.00,0.00,0.00,0.00,412,463.51,19.71,456.46,470.57
RSA,ChaCha20-Poly1305,128,2,-1,72920.50,13505.46,68087.63,77753.37,4277574.03,134493.84,4229446.03,4325702.04,8949.20,5646.41,6928.66,10969.74,1980.43,1595.77,1409.39,2551.47,668,229.50,6.92,227.02,231.98
RSA,ChaCha20-Poly1305,128,3,-1,145594.40,19821.52,138501.36,152687.44,6452692.10,168857.46,6392267.23,6513116.97,11171.33,4295.63,9634.16,12708.51,4024.50,1129.96,3620.15,4428.85,924,151.32,4.13,149.84,152.79
RSA,ChaCha20-Poly1305,128,4,-1,204211.90,10959.64,200290.04,208133.76,8371209.93,152900.93,8316495.04,8425924.83,12651.80,3698.62,11328.27,13975.33,6641.63,1986.87,5930.64,7352.62,1180,116.39,2.13,115.63,117.15
RSA,ChaCha20-Poly1305,128,5,-1,240257.67,64503.95,217175.23,263340.11,8590122.87,2115559.51,7833079.62,9347166.11,27253.00,13813.20,22310.01,32195.99,11729.57,6995.22,9226.36,14232.78,1436,119.70,29.31,109.21,130.19
RSA,ChaCha20-Poly1305,128,6,-1,254645.07,28238.03,244540.22,264749.92,8542619.60,243502.34,8455483.41,8629755.79,31473.63,27061.29,21789.88,41157.39,11155.00,4243.36,9636.53,12673.47,1692,113.23,3.50,111.98,114.48
RSA,ChaCha20-Poly1305,128,7,-1,296879.87,22507.29,288825.74,304934.00,10060157.47,223137.09,9980308.89,10140006.05,28643.53,10988.67,24711.29,32575.78,14869.47,3644.91,13565.15,16173.78,1948,96.20,2.28,95.39,97.02
RSA,ChaCha20-Poly1305,128,8,-1,348698.30,20450.74,341380.10,356016.50,11422937.30,182972.86,11357461.30,11488413.30,41897.70,19921.38,34768.93,49026.47,20524.00,6911.81,18050.64,22997.36,2204,84.53,1.50,83.99,85.06
RSA,ChaCha20-Poly1305,256,1,-1,0.00,0.00,0.00,0.00,1455188.47,60398.27,1433575.22,1476801.71,3732.70,4532.80,2110.66,5354.74,0.00,0.00,0.00,0.00,540,686.65,28.71,676.37,696.92
RSA,ChaCha20-Poly1305,256,2,-1,51832.97,10896.38,47933.75,55732.19,2909135.47,85661.57,2878481.87,2939789.06,7864.13,7070.96,5333.82,10394.44,1773.17,1414.92,1266.84,2279.49,796,336.97,10.77,333.12,340.83
RSA,ChaCha20-Poly1305,256,3,-1,97407.83,9763.81,93913.90,100901.77,4407157.33,148259.05,4354103.51,4460211.15,11086.97,9823.92,7571.52,14602.41,3447.23,1364.45,2958.97,3935.49,1052,221.55,7.78,218.77,224.34
RSA,ChaCha20-Poly1305,256,4,-1,153090.53,18351.33,146523.59,159657.47,5827093.03,148234.32,5774048.06,5880138.00,14310.57,6232.76,12080.20,16540.93,6669.27,3501.45,5416.29,7922.24,1308,166.75,4.52,165.14,168.37
RSA,ChaCha20-Poly1305,256,5,-1,191915.33,13188.95,187195.73,196634.94,7125383.67,220747.09,7046390.33,7204377.00,15707.27,7358.65,13074.01,18340.53,8457.83,2373.76,7608.39,9307.27,1564,136.35,4.58,134.72,137.99
RSA,ChaCha20-Poly1305,256,6,-1,231394.10,29023.78,221008.07,241780.13,7837432.97,394367.17,7696310.49,7978555.45,24913.70,18307.65,18362.39,31465.01,12128.03,5047.33,10321.87,13934.20,1820,123.71,6.54,121.37,126.05
RSA,ChaCha20-Poly1305,256,7,-1,296201.90,25016.96,287249.70,305154.10,9593777.63,216318.76,9516368.96,9671186.31,35668.70,13390.25,30877.06,40460.34,16386.93,4382.15,14818.80,17955.07,2076,100.64,2.54,99.74,101.55
RSA,ChaCha20-Poly1305,256,8,-1,338183.17,32127.72,326686.41,349679.92,10692636.47,482279.60,10520054.93,10865218.00,40283.43,16799.82,34271.69,46295.17,20492.67,6658.59,18109.92,22875.41,2332,90.35,4.23,88.83,91.86
RSA,ChaCha20-Poly1305,512,1,-1,0.00,0.00,0.00,0.00,1278167.93,60586.80,1256487.23,1299848.64,2178.97,1466.50,1654.19,2703.75,0.00,0.00,0.00,0.00,796,782.44,30.68,771.46,793.42
RSA,ChaCha20-Poly1305,512,2,-1,41644.87,3512.41,40387.97,42901.77,2546918.97,70578.95,2521662.61,2572175.32,4083.60,920.64,3754.15,4413.05,1425.90,288.01,1322.84,1528.96,1052,385.75,9.87,382.22,389.29
RSA,ChaCha20-Poly1305,512,3,-1,85016.03,8250.13,82063.76,87968.30,3855855.17,96342.54,3821379.43,3890330.90,8170.20,4912.66,6412.23,9928.17,3682.90,2562.06,2766.08,4599.72,1308,253.14,6.07,250.97,255.31
RSA,ChaCha20-Poly1305,512,4,-1,138369.87,14062.91,133337.52,143402.21,5263150.03,129383.83,5216850.62,5309449.44,16651.13,8959.49,13445.02,19857.25,8219.90,4988.98,6434.62,10005.18,1564,184.41,4.91,182.65,186.17
RSA,ChaCha20-Poly1305,512,5,-1,192536.20,18924.01,185764.33,199308.07,6608433.43,171250.31,6547152.30,6669714.57,24265.07,12878.00,19656.73,28873.40,12708.93,5667.75,10680.76,14737.11,1820,146.35,4.01,144.92,147.79
RSA,ChaCha20-Poly1305,512,6,-1,234611.80,18982.42,227819.03,241404.57,7930742.20,247542.28,7842160.33,8019324.07,30767.37,16201.74,24969.65,36565.08,16403.23,8274.02,13442.41,19364.05,2076,121.89,3.95,120.47,123.30
RSA,ChaCha20-Poly1305,512,7,-1,285498.27,16103.70,279735.63,291260.90,9426000.00,200857.10,9354124.21,9497875.79,29300.80,8768.70,26162.96,32438.64,17196.70,2853.05,16175.75,18217.65,2332,102.53,2.32,101.70,103.36
RSA,ChaCha20-Poly1305,512,8,-1,527749.70,35878.10,514910.89,540588.51,17021565.30,345192.98,16898039.58,17145091.02,70914.47,18696.96,64223.84,77605.09,35540.57,8648.14,32445.87,38635.27,2588,56.66,1.26,56.21,57.12
RSA,ChaCha20-Poly1305,1024,1,-1,0.00,0.00,0.00,0.00,2160635.20,117863.39,2118458.33,2202812.07,7370.20,5974.05,5232.41,9507.99,0.00,0.00,0.00,0.00,1308,462.46,22.60,454.37,470.54
RSA,ChaCha20-Poly1305,1024,2,-1,75623.67,8924.69,72430.01,78817.33,4295277.77,167132.44,4235470.19,4355085.34,16203.87,10060.08,12603.91,19803.82,4273.93,2063.87,3535.39,5012.48,1564,228.06,8.85,224.89,231.23
RSA,ChaCha20-Poly1305,1024,3,-1,143314.93,9736.52,139830.77,146799.10,6320263.50,129153.44,6274046.53,6366480.47,20357.97,9041.75,17122.42,23593.52,8758.40,3260.27,7591.73,9925.07,1820,154.08,3.11,152.97,155.19
RSA,ChaCha20-Poly1305,1024,4,-1,218804.80,19268.31,211909.72,225699.88,8365244.87,145488.92,8313182.33,8417307.41,27506.33,7736.02,24738.03,30274.63,16341.67,7728.71,13575.98,19107.35,2076,115.94,2.05,115.21,116.67
RSA,ChaCha20-Poly1305,1024,5,-1,215638.13,50221.97,197666.43,233609.83,7268172.13,1712240.06,6655454.90,7880889.37,29925.03,12116.37,25589.24,34260.82,15720.80,6368.19,13441.97,17999.63,2332,138.53,25.24,129.50,147.56
RSA,ChaCha20-Poly1305,1024,6,-1,237314.37,12426.06,232867.76,241760.98,7948147.37,282949.25,7846895.28,8049399.46,30607.10,8892.71,27424.88,33789.32,17648.67,7027.45,15133.93,20163.41,2588,121.60,4.31,120.06,123.14
RSA,ChaCha20-Poly1305,1024,7,-1,294036.33,25504.46,284909.68,303162.99,9294097.20,384384.88,9156546.84,9431647.56,38311.77,11296.84,34269.24,42354.29,21131.83,3434.98,19902.64,22361.02,2844,103.83,4.38,102.27,105.40
RSA,ChaCha20-Poly1305,1024,8,-1,349287.43,32842.13,337535.03,361039.84,10689497.73,279940.41,10589322.34,10789673.12,49281.53,16036.43,43542.97,55020.09,29584.37,12019.78,25283.14,33885.59,3100,90.02,2.55,89.10,90.93
Ed25519,None,8,1,-1,0.00,0.00,0.00,0.00,25342.70,5049.99,23535.58,27149.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72,40335.41,4591.34,38692.43,41978.40
Ed25519,None,8,2,-1,66464.37,45098.33,50326.14,82602.60,50712.40,6642.98,48335.24,53089.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,136,9039.08,1291.10,8577.07,9501.10
Ed25519,None,8,3,-1,119384.53,13162.12,114674.53,124094.54,76723.40,9864.58,73193.40,80253.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200,5144.59,410.86,4997.57,5291.61
Ed25519,None,8,4,-1,186951.87,17487.76,180693.95,193209.78,112875.40,18331.50,106315.56,119435.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,264,3367.33,318.19,3253.46,3481.19
Ed25519,None,8,5,-1,241037.30,15174.20,235607.28,246467.32,133185.43,14392.93,128034.99,138335.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,328,2684.21,173.65,2622.07,2746.35
Ed25519,None,8,6,-1,296397.40,12817.69,291810.65,300984.15,154225.07,12052.59,149912.10,158538.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,392,2224.20,101.36,2187.92,2260.47
Ed25519,None,8,7,-1,358907.03,17483.06,352650.80,365163.27,188730.37,21145.24,181163.64,196297.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,456,1832.34,106.53,1794.21,1870.46
Ed25519,None,8,8,-1,421196.17,21552.79,413483.60,428908.73,216610.43,23052.91,208361.06,224859.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,520,1574.02,97.21,1539.24,1608.81
Ed25519,None,16,1,-1,0.00,0.00,0.00,0.00,25420.47,1983.20,24710.79,26130.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80,39528.48,2539.89,38619.59,40437.37
Ed25519,None,16,2,-1,58356.57,1565.24,57796.45,58916.68,49682.17,2272.16,48869.08,50495.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144,9264.79,278.19,9165.24,9364.33
Ed25519,None,16,3,-1,116615.67,4028.23,115174.18,118057.15,73386.33,936.19,73051.32,73721.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,208,5265.39,106.51,5227.27,5303.50
Ed25519,None,16,4,-1,184192.07,13240.40,179454.05,188930.08,114977.10,18498.67,108357.43,121596.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,272,3371.15,304.04,3262.35,3479.95
Ed25519,None,16,5,-1,246395.47,32726.51,234684.44,258106.50,136347.23,27103.52,126648.36,146046.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,336,2645.24,274.53,2547.00,2743.48
Ed25519,None,16,6,-1,307925.83,20119.60,300726.13,315125.54,162254.53,20344.81,154974.24,169534.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,400,2138.03,141.67,2087.33,2188.73
Ed25519,None,16,7,-1,374740.67,30778.20,363726.83,385754.50,197646.97,29774.57,186992.27,208301.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,464,1762.07,154.60,1706.75,1817.39
Ed25519,None,16,8,-1,463065.77,50178.50,445109.62,481021.91,247009.40,43761.24,231349.64,262669.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,528,1428.95,167.10,1369.16,1488.75
Ed25519,None,32,1,-1,0.00,0.00,0.00,0.00,27145.37,3887.60,25754.21,28536.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96,37414.26,4191.74,35914.26,38914.25
Ed25519,None,32,2,-1,60234.90,3210.21,59086.14,61383.66,51372.97,3909.82,49973.86,52772.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,8975.06,357.36,8847.18,9102.94
Ed25519,None,32,3,-1,121245.10,8304.68,118273.31,124216.89,75600.93,1926.11,74911.68,76290.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,224,5090.20,214.97,5013.27,5167.12
Ed25519,None,32,4,-1,203458.60,30765.28,192449.38,214467.82,124146.63,25906.29,114876.19,133417.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,288,3124.60,458.10,2960.67,3288.53
Ed25519,None,32,5,-1,253042.13,21485.06,245353.80,260730.46,141243.57,24607.24,132437.98,150049.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,352,2561.23,234.76,2477.22,2645.24
Ed25519,None,32,6,-1,315908.67,21712.72,308138.87,323678.46,167190.20,22237.03,159232.78,175147.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,416,2083.05,155.81,2027.30,2138.81
Ed25519,None,32,7,-1,390429.40,31439.46,379178.93,401679.87,203169.33,28409.24,193003.22,213335.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,480,1698.72,150.28,1644.94,1752.49
Ed25519,None,32,8,-1,473766.30,62129.57,451533.52,495999.08,241056.10,49889.88,223203.24,258908.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,544,1425.79,183.47,1360.14,1491.45
Ed25519,None,64,1,-1,0.00,0.00,0.00,0.00,25712.93,1153.35,25300.21,26125.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,128,38952.67,1423.96,38443.11,39462.22
Ed25519,None,64,2,-1,61505.30,1738.59,60883.15,62127.45,52196.23,4716.87,50508.32,53884.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,192,8812.17,359.05,8683.68,8940.65
Ed25519,None,64,3,-1,132583.37,18696.72,125892.83,139273.90,91306.57,21729.95,83530.61,99082.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,256,4576.77,661.26,4340.14,4813.40
Ed25519,None,64,4,-1,195133.27,16837.24,189108.14,201158.39,114135.87,15741.50,108502.84,119768.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,320,3260.42,284.28,3158.69,3362.15
Ed25519,None,64,5,-1,261181.33,28554.98,250963.07,271399.60,146965.83,26156.90,137605.71,156325.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,384,2480.95,253.71,2390.16,2571.73
Ed25519,None,64,6,-1,322946.03,22593.32,314861.12,331030.95,175274.00,25436.45,166171.68,184376.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,448,2021.57,163.54,1963.05,2080.09
Ed25519,None,64,7,-1,386495.83,33329.80,374568.92,398422.75,202034.97,34117.31,189826.25,214243.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,512,1715.77,153.18,1660.96,1770.59
Ed25519,None,64,8,-1,448203.57,39202.59,434175.10,462232.03,230478.13,33361.14,218540.00,242416.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,576,1486.50,128.78,1440.42,1532.59
Ed25519,None,128,1,-1,0.00,0.00,0.00,0.00,25964.27,1314.06,25494.04,26434.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,192,38590.55,1555.33,38033.98,39147.11
Ed25519,None,128,2,-1,62097.03,2770.16,61105.74,63088.32,53192.30,3050.57,52100.67,54283.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,256,8684.58,300.45,8577.07,8792.10
Ed25519,None,128,3,-1,136435.87,19009.28,129633.48,143238.25,96810.00,22495.04,88760.25,104859.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,320,4384.01,612.35,4164.88,4603.13
Ed25519,None,128,4,-1,185846.53,4889.33,184096.91,187596.16,105425.47,2161.51,104651.98,106198.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,384,3434.38,63.08,3411.80,3456.95
Ed25519,None,128,5,-1,265964.07,37397.39,252581.58,279346.55,144256.93,16354.83,138404.43,150109.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,448,2464.39,240.07,2378.49,2550.30
Ed25519,None,128,6,-1,323233.37,29811.56,312565.44,333901.30,175015.97,26852.80,165406.82,184625.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,512,2026.60,187.29,1959.58,2093.62
Ed25519,None,128,7,-1,384115.60,28608.42,373878.21,394352.99,205942.50,38262.24,192250.53,219634.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,576,1710.97,153.05,1656.20,1765.74
Ed25519,None,128,8,-1,452539.33,38486.18,438767.23,466311.44,229088.83,23331.14,220739.89,237437.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,640,1475.86,103.57,1438.80,1512.92
Ed25519,None,256,1,-1,0.00,0.00,0.00,0.00,27310.50,1896.38,26631.89,27989.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,320,36748.42,1978.17,36040.55,37456.30
Ed25519,None,256,2,-1,66879.77,7108.75,64335.93,69423.60,61261.67,14064.38,56228.79,66294.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,384,7952.17,982.18,7600.71,8303.64
Ed25519,None,256,3,-1,132182.00,15626.89,126589.99,137774.01,86728.07,8913.33,83538.47,89917.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,448,4607.99,404.01,4463.42,4752.57
Ed25519,None,256,4,-1,185255.93,2916.09,184212.42,186299.44,107288.77,3742.59,105949.50,108628.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,512,3419.55,64.63,3396.42,3442.68
Ed25519,None,256,5,-1,260846.87,18949.62,254065.83,267627.90,147306.77,15646.22,141707.84,152905.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,576,2463.19,174.65,2400.69,2525.69
Ed25519,None,256,6,-1,319026.23,17004.17,312941.37,325111.10,177346.87,21611.27,169613.37,185080.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,640,2024.04,135.20,1975.66,2072.42
Ed25519,None,256,7,-1,378882.77,14231.64,373790.04,383975.49,202120.53,24197.22,193461.67,210779.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,704,1727.13,97.29,1692.31,1761.94
Ed25519,None,256,8,-1,448104.23,29856.67,437420.16,458788.30,237478.53,39241.11,223436.28,251520.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,768,1469.65,118.25,1427.33,1511.96
Ed25519,None,512,1,-1,0.00,0.00,0.00,0.00,28134.80,1088.54,27745.27,28524.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,576,35587.25,1180.17,35164.93,36009.57
Ed25519,None,512,2,-1,67463.20,5608.49,65456.23,69470.17,65744.93,10857.50,61859.63,69630.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,640,7587.78,741.39,7322.48,7853.08
Ed25519,None,512,3,-1,127809.47,5226.45,125939.21,129679.73,85222.50,5778.48,83154.70,87290.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,704,4702.98,196.78,4632.56,4773.40
Ed25519,None,512,4,-1,194461.77,9287.92,191138.13,197785.41,119544.83,12649.60,115018.23,124071.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,768,3196.57,190.03,3128.56,3264.57
Ed25519,None,512,5,-1,253927.03,10058.78,250327.54,257526.52,142037.87,8995.63,138818.82,145256.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,832,2529.76,101.11,2493.58,2565.95
Ed25519,None,512,6,-1,319957.77,10449.19,316218.57,323696.96,173047.57,10586.15,169259.36,176835.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,896,2031.35,75.67,2004.27,2058.43
Ed25519,None,512,7,-1,377884.10,11540.74,373754.30,382013.90,201143.20,19211.17,194268.57,208017.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,960,1730.56,73.32,1704.32,1756.80
Ed25519,None,512,8,-1,441878.83,14648.74,436636.85,447120.82,232046.20,22386.60,224035.26,240057.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1024,1487.55,71.35,1462.02,1513.09
Ed25519,None,1024,1,-1,0.00,0.00,0.00,0.00,32598.97,7954.51,29752.48,35445.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1088,31847.64,5138.26,30008.94,33686.35
Ed25519,None,1024,2,-1,62141.60,1571.74,61579.16,62704.04,57922.07,3926.38,56517.03,59327.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1152,8338.56,275.29,8240.05,8437.07
Ed25519,None,1024,3,-1,127634.23,6323.69,125371.33,129897.14,86920.40,2986.68,85851.63,87989.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1216,4666.52,163.56,4607.99,4725.05
Ed25519,None,1024,4,-1,192955.70,9201.88,189662.85,196248.55,118501.53,3603.01,117212.21,119790.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1280,3214.33,106.40,3176.26,3252.40
Ed25519,None,1024,5,-1,251794.70,3005.08,250719.35,252870.05,146993.10,3969.28,145572.71,148413.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1344,2508.08,35.05,2495.54,2520.62
Ed25519,None,1024,6,-1,314669.30,2546.79,313757.94,315580.66,177750.03,4990.61,175964.17,179535.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1408,2031.15,27.08,2021.46,2040.84
Ed25519,None,1024,7,-1,378149.27,7543.65,375449.81,380848.73,207114.00,7301.40,204501.23,209726.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1472,1709.32,34.43,1697.00,1721.64
Ed25519,None,1024,8,-1,444697.20,10028.30,441108.62,448285.78,240201.17,8415.11,237189.86,243212.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1536,1460.85,33.70,1448.79,1472.91
Ed25519,AES-GCM,8,1,-1,0.00,0.00,0.00,0.00,25428.07,690.92,25180.83,25675.31,802.60,707.36,549.47,1055.73,0.00,0.00,0.00,0.00,100,38170.89,1297.99,37706.41,38635.37
Ed25519,AES-GCM,8,2,-1,64490.57,9765.39,60996.07,67985.07,57791.93,24997.39,48846.73,66737.13,4077.77,7698.90,1322.75,6832.78,794.97,789.86,512.32,1077.61,164,8146.22,1075.35,7761.41,8531.03
Ed25519,AES-GCM,8,3,-1,118171.83,5125.38,116337.74,120005.93,73624.63,1634.18,73039.85,74209.42,2206.50,1689.87,1601.79,2811.21,939.73,254.77,848.56,1030.90,228,5135.13,162.75,5076.89,5193.37
Ed25519,AES-GCM,8,4,-1,177850.57,9344.24,174506.77,181194.36,101752.00,8216.17,98811.88,104692.12,5437.33,7374.72,2798.32,8076.34,1861.67,1993.97,1148.13,2575.20,292,3499.49,211.96,3423.64,3575.34
Ed25519,AES-GCM,8,5,-1,244262.83,16298.87,238430.36,250095.31,132665.27,18685.50,125978.75,139351.79,4280.63,1776.90,3644.78,4916.49,2102.63,868.15,1791.97,2413.30,356,2627.06,202.30,2554.67,2699.45
Ed25519,AES-GCM,8,6,-1,313603.83,8522.06,310554.25,316653.41,161542.13,9664.60,158083.70,165000.56,5012.13,1496.49,4476.62,5547.65,2852.20,1713.58,2239.00,3465.40,420,2071.94,57.54,2051.35,2092.53
Ed25519,AES-GCM,8,7,-1,407518.17,43467.24,391963.62,423072.72,202468.83,21033.84,194941.97,209995.70,6959.60,2957.71,5901.20,8018.00,4036.60,2341.95,3198.55,4874.65,484,1624.42,134.23,1576.38,1672.45
Ed25519,AES-GCM,8,8,-1,472995.03,41180.78,458258.68,487731.39,232599.37,24899.60,223689.16,241509.57,7785.97,4134.94,6306.30,9265.64,4899.77,2522.88,3996.97,5802.57,548,1401.84,106.25,1363.82,1439.86
Ed25519,AES-GCM,16,1,-1,0.00,0.00,0.00,0.00,27819.67,3905.47,26422.11,29217.22,726.03,383.20,588.91,863.16,0.00,0.00,0.00,0.00,108,35522.23,3496.82,34270.91,36773.55
Ed25519,AES-GCM,16,2,-1,65273.13,3671.39,63959.34,66586.92,56097.83,5121.97,54264.96,57930.71,1477.07,343.41,1354.18,1599.95,447.97,249.90,358.54,537.39,172,8131.20,405.44,7986.11,8276.29
Ed25519,AES-GCM,16,3,-1,134178.20,21850.49,126359.10,141997.30,82191.37,5589.07,80191.34,84191.39,2237.97,648.07,2006.06,2469.87,4450.77,16602.77,-1490.46,10391.99,236,4574.05,511.60,4390.97,4757.12
Ed25519,AES-GCM,16,4,-1,193272.53,16822.20,187252.79,199292.28,113920.00,13745.62,109001.19,118838.81,5969.63,5093.80,4146.84,7792.43,2559.33,2101.38,1807.37,3311.30,300,3198.25,310.36,3087.18,3309.31
Ed25519,AES-GCM,16,5,-1,256468.17,27165.37,246747.16,266189.17,140150.40,20032.35,132981.92,147318.88,8542.57,9420.81,5171.37,11913.76,4578.37,6484.24,2258.01,6898.72,364,2473.67,261.75,2380.00,2567.34
Ed25519,AES-GCM,16,6,-1,304989.70,31164.84,293837.51,316141.89,156178.93,18253.42,149647.03,162710.84,6025.50,2668.44,5070.61,6980.39,2891.83,968.62,2545.22,3238.45,428,2144.72,170.49,2083.71,2205.72
