sig_algo,conf_algo,payload_size_bytes,num_processes,process_idx,verify_mean_ns,verify_std_ns,verify_ci95_lo_ns,verify_ci95_hi_ns,sign_mean_ns,sign_std_ns,sign_ci95_lo_ns,sign_ci95_hi_ns,encrypt_mean_ns,encrypt_std_ns,encrypt_ci95_lo_ns,encrypt_ci95_hi_ns,decrypt_mean_ns,decrypt_std_ns,decrypt_ci95_lo_ns,decrypt_ci95_hi_ns,msg_size_bytes,throughput_mean_msg_s,throughput_std_msg_s,throughput_ci95_lo_msg_s,throughput_ci95_hi_msg_s
RSA,AES-GCM,512,1,-1,0.00,0.00,0.00,0.00,690186.90,176580.96,626998.22,753375.58,51531.50,60637.80,29832.54,73230.46,0.00,0.00,0.00,0.00,796,1417.39,258.09,1325.04,1509.75
RSA,AES-GCM,512,2,-1,153317.77,160848.03,95759.04,210876.49,1450589.00,365394.23,1319834.35,1581343.65,113817.80,82226.42,84393.45,143242.15,32805.30,23841.61,24273.69,41336.91,1052,618.23,149.08,564.88,671.58
RSA,AES-GCM,512,3,-1,377494.40,327013.58,260474.09,494514.71,2843506.77,911542.82,2517315.36,3169698.18,262099.93,212277.41,186137.44,338062.43,89060.43,69132.59,64321.65,113799.21,1308,324.26,120.81,281.03,367.49
RSA,AES-GCM,512,4,-1,295421.87,217437.25,217612.94,373230.79,2666572.73,261010.14,2573171.45,2759974.01,172566.73,115108.95,131375.52,213757.94,79582.03,54798.09,59972.79,99191.28,1564,319.01,44.85,302.96,335.06
RSA,AES-GCM,512,5,-1,381574.77,227129.17,300297.64,462851.90,3357306.10,346176.79,3233428.33,3481183.87,215638.00,154845.21,160227.35,271048.65,102867.43,41758.95,87924.18,117810.68,1820,252.08,34.33,239.79,264.36
RSA,AES-GCM,512,6,-1,445230.23,305330.11,335969.26,554491.21,3911288.93,385119.75,3773475.60,4049102.27,246266.00,234636.11,162302.54,330229.46,124885.97,91526.99,92133.46,157638.48,2076,217.39,30.43,206.50,228.28
RSA,AES-GCM,512,7,-1,429389.17,160414.48,371985.58,486792.75,4391202.23,258156.62,4298822.07,4483582.39,208211.47,102406.60,171565.74,244857.20,117249.87,34174.79,105020.58,129479.16,2332,195.82,15.75,190.18,201.46
RSA,AES-GCM,512,8,-1,621528.57,289931.31,517777.98,725279.16,5197933.03,382329.96,5061118.01,5334748.05,320087.40,193454.74,250860.51,389314.29,177040.67,79986.89,148417.73,205663.61,2588,160.82,18.59,154.17,167.48
RSA,AES-GCM,1024,1,-1,0.00,0.00,0.00,0.00,690419.27,116945.61,648570.82,732267.72,44567.70,30743.86,33566.15,55569.25,0.00,0.00,0.00,0.00,1308,1398.39,216.35,1320.97,1475.81
RSA,AES-GCM,1024,2,-1,118475.90,78633.52,90337.25,146614.55,1447102.73,395284.27,1305652.07,1588553.39,124369.97,105185.07,86729.97,162009.96,35743.63,41782.33,20792.02,50695.25,1564,626.42,147.57,573.62,679.23
RSA,AES-GCM,1024,3,-1,240846.00,255993.28,149239.98,332452.02,2049183.10,309494.61,1938431.88,2159934.32,144036.40,143035.94,92851.64,195221.16,56537.77,35719.86,43755.58,69319.95,1820,419.21,75.00,392.37,446.04
RSA,AES-GCM,1024,4,-1,317916.43,183099.39,252395.16,383437.71,2756164.80,457344.62,2592506.13,2919823.47,193546.13,144895.78,141695.84,245396.42,82873.80,41073.09,68175.98,97571.62,2076,310.28,55.82,290.31,330.25
RSA,AES-GCM,1024,5,-1,366968.07,179406.88,302768.14,431167.99,3355333.77,524783.25,3167542.49,3543125.04,227222.80,173618.23,165094.31,289351.29,101109.77,50902.11,82894.68,119324.85,2332,254.29,38.20,240.62,267.96
RSA,AES-GCM,1024,6,-1,443229.97,264310.28,348647.75,537812.19,3904717.47,489982.40,3729379.52,4080055.42,255726.10,249067.79,166598.34,344853.86,122415.07,83821.09,92420.08,152410.06,2588,216.79,28.35,206.65,226.94
RSA,AES-GCM,1024,7,-1,501176.97,219645.62,422577.79,579776.14,4500794.47,554199.81,4302476.61,4699112.32,244282.17,108460.03,205470.24,283094.09,139596.70,56608.30,119339.68,159853.72,2844,188.71,21.48,181.02,196.40
RSA,AES-GCM,1024,8,-1,516527.10,111389.78,476666.78,556387.42,4972855.43,203986.89,4899859.66,5045851.21,267971.63,132947.65,220396.93,315546.34,153514.00,46314.92,136940.42,170087.58,3100,170.07,11.76,165.86,174.28
RSA,ChaCha20-Poly1305,8,1,-1,0.00,0.00,0.00,0.00,699230.87,155190.00,643696.84,754764.89,64771.80,73296.29,38543.06,91000.54,0.00,0.00,0.00,0.00,292,1382.64,277.55,1283.32,1481.96
RSA,ChaCha20-Poly1305,8,2,-1,112805.53,72190.73,86972.41,138638.65,1384433.30,246699.25,1296153.11,1472713.49,140462.30,115565.15,99107.84,181816.76,31842.83,17956.18,25417.30,38268.37,548,627.30,121.45,583.84,670.77
RSA,ChaCha20-Poly1305,8,3,-1,230043.80,148189.73,177014.79,283072.81,2110614.77,370559.97,1978011.59,2243217.95,186673.70,120595.06,143519.31,229828.09,69540.93,35760.83,56744.08,82337.78,804,401.64,75.04,374.79,428.50
RSA,ChaCha20-Poly1305,8,4,-1,298616.43,152891.96,243904.75,353328.12,2693687.33,347470.39,2569346.65,2818028.02,213315.33,194097.73,143858.35,282772.31,100976.17,52319.85,82253.75,119698.59,1060,311.87,48.74,294.43,329.32
RSA,ChaCha20-Poly1305,8,5,-1,413759.00,230463.99,331288.52,496229.48,3426421.60,456853.77,3262938.58,3589904.62,279250.13,206628.82,205308.96,353191.31,137187.90,56639.74,116919.63,157456.17,1316,243.09,41.37,228.29,257.90
RSA,ChaCha20-Poly1305,8,6,-1,418763.97,177124.49,355380.78,482147.15,3948064.50,329057.43,3830312.81,4065816.19,280511.67,165264.45,221372.54,339650.79,156464.43,91339.05,123779.17,189149.69,1572,211.66,24.99,202.71,220.60
RSA,ChaCha20-Poly1305,8,7,-1,525021.83,208019.99,450582.83,599460.83,4608303.70,472099.23,4439365.16,4777242.24,341092.43,196574.13,270749.29,411435.58,192360.97,97144.42,157598.28,227123.65,1828,179.83,23.20,171.53,188.13
RSA,ChaCha20-Poly1305,8,8,-1,494347.70,173677.77,432197.91,556497.49,5063566.63,325881.01,4946951.61,5180181.65,289589.63,157015.66,233402.30,345776.96,172281.83,50561.36,154188.68,190374.98,2084,167.47,13.74,162.55,172.39
RSA,ChaCha20-Poly1305,16,1,-1,0.00,0.00,0.00,0.00,726058.87,230662.17,643517.47,808600.26,53325.77,62591.02,30927.86,75723.67,0.00,0.00,0.00,0.00,300,1386.00,325.02,1269.69,1502.30
RSA,ChaCha20-Poly1305,16,2,-1,89954.03,68344.58,65497.24,114410.83,1337869.20,272752.07,1240266.12,1435472.28,109231.53,100471.32,73278.33,145184.73,30913.10,28803.85,20605.77,41220.43,556,669.78,121.83,626.19,713.38
RSA,ChaCha20-Poly1305,16,3,-1,210227.53,151936.48,155857.76,264597.31,1991957.57,280231.96,1891677.85,2092237.28,173741.10,147544.54,120942.96,226539.24,62572.53,35471.73,49879.14,75265.93,812,426.84,75.53,399.81,453.87
RSA,ChaCha20-Poly1305,16,4,-1,283175.70,185623.75,216751.09,349600.31,2593834.77,207326.34,2519643.99,2668025.54,219700.43,273512.11,121825.38,317575.48,99216.63,60328.01,77628.53,120804.73,1068,321.04,46.38,304.45,337.64
RSA,ChaCha20-Poly1305,16,5,-1,487284.20,133029.46,439680.22,534888.18,4917120.70,649300.10,4684771.64,5149469.76,325770.77,112755.84,285421.61,366119.93,160431.00,43185.22,144977.37,175884.63,1324,173.51,28.18,163.43,183.60
RSA,ChaCha20-Poly1305,16,6,-1,642772.43,264022.38,548293.24,737251.63,5977679.50,432988.25,5822736.65,6132622.35,393220.33,167896.59,333139.31,453301.36,218472.67,73793.64,192065.95,244879.38,1580,139.90,14.48,134.72,145.08
RSA,ChaCha20-Poly1305,16,7,-1,720112.40,146227.99,667785.38,772439.42,6960306.90,452109.23,6798521.69,7122092.11,469736.30,221208.72,390577.77,548894.83,259750.20,68059.36,235395.47,284104.93,1836,119.83,10.18,116.19,123.47
RSA,ChaCha20-Poly1305,16,8,-1,762034.93,102821.10,725240.88,798828.99,7726340.90,366894.40,7595049.43,7857632.37,437427.57,114681.66,396389.26,478465.87,291845.87,161323.26,234117.08,349574.65,2092,108.92,6.65,106.54,111.30
RSA,ChaCha20-Poly1305,32,1,-1,0.00,0.00,0.00,0.00,1097510.57,240142.59,1011576.64,1183444.49,101244.47,97801.40,66246.69,136242.25,0.00,0.00,0.00,0.00,316,880.95,181.84,815.88,946.02
RSA,ChaCha20-Poly1305,32,2,-1,154253.87,80139.67,125576.25,182931.48,2121751.83,408646.29,1975519.64,2267984.03,171844.23,111190.61,132055.19,211633.28,47025.33,26739.23,37456.82,56593.84,572,417.65,76.25,390.36,444.93
RSA,ChaCha20-Poly1305,32,3,-1,275329.27,161606.74,217499.04,333159.50,2993399.07,364096.31,2863108.88,3123689.26,210197.60,164743.88,151244.76,269150.44,91950.13,56604.35,71694.53,112205.74,828,287.48,40.55,272.97,301.99
RSA,ChaCha20-Poly1305,32,4,-1,351429.80,173839.31,289222.20,413637.40,3598933.00,850277.33,3294665.16,3903200.84,249470.07,178955.86,185431.54,313508.60,132553.77,146146.28,80255.99,184851.54,1084,249.75,73.46,223.46,276.03
RSA,ChaCha20-Poly1305,32,5,-1,332890.90,163682.97,274317.70,391464.10,3054604.07,297207.94,2948249.57,3160958.56,244497.83,200626.68,172704.50,316291.17,120693.90,73344.59,94447.87,146939.93,1340,273.07,38.37,259.34,286.80
RSA,ChaCha20-Poly1305,32,6,-1,417255.93,163718.79,358669.92,475841.95,3777760.30,319861.74,3663299.25,3892221.35,285108.70,183123.87,219578.67,350638.73,147647.27,75605.46,120592.20,174702.33,1596,219.94,27.61,210.06,229.82
RSA,ChaCha20-Poly1305,32,7,-1,454677.63,194711.32,385001.08,524354.18,4410369.90,346652.10,4286322.04,4534417.76,285411.47,165000.89,226366.66,344456.28,161231.90,66763.96,137340.72,185123.08,1852,190.98,20.94,183.49,198.47
RSA,ChaCha20-Poly1305,32,8,-1,516206.67,162809.15,457946.16,574467.17,4972324.90,214405.10,4895601.02,5049048.78,274052.90,72625.74,248064.11,300041.69,179947.93,50051.35,162037.29,197858.58,2108,169.07,11.38,165.00,173.14
RSA,ChaCha20-Poly1305,64,1,-1,0.00,0.00,0.00,0.00,687241.83,227268.04,605915.01,768568.66,57588.20,75069.17,30725.04,84451.36,0.00,0.00,0.00,0.00,348,1446.94,288.08,1343.85,1550.03
RSA,ChaCha20-Poly1305,64,2,-1,133084.97,103095.17,96192.83,169977.10,1407725.53,252554.28,1317350.15,1498100.92,143600.33,117305.90,101622.96,185577.71,45145.20,52386.64,26398.88,63891.52,604,611.07,131.69,563.95,658.20
RSA,ChaCha20-Poly1305,64,3,-1,212613.13,169133.96,152089.32,273136.94,2075107.87,408798.63,1928821.15,2221394.58,145286.43,96532.75,110742.63,179830.24,62155.80,23393.34,53784.60,70527.00,860,420.87,78.99,392.61,449.14
RSA,ChaCha20-Poly1305,64,4,-1,300148.90,172959.03,238256.31,362041.49,2666629.17,348081.96,2542069.64,2791188.69,217491.10,168742.07,157107.53,277874.67,106387.93,87762.10,74982.67,137793.20,1116,314.44,54.44,294.96,333.92
RSA,ChaCha20-Poly1305,64,5,-1,371017.63,203308.97,298264.45,443770.81,3258636.43,276096.55,3159836.55,3357436.31,221124.37,125437.37,176237.18,266011.55,118156.23,45455.07,101890.35,134422.12,1372,256.36,31.75,245.00,267.72
RSA,ChaCha20-Poly1305,64,6,-1,472131.20,219635.07,393535.80,550726.60,3970826.57,340183.86,3849093.34,4092559.80,302345.87,178019.79,238642.30,366049.43,160713.27,63345.05,138045.53,183381.00,1628,207.36,26.30,197.95,216.77
RSA,ChaCha20-Poly1305,64,7,-1,498940.17,220937.99,419878.52,578001.81,4548497.43,396782.42,4406510.67,4690484.20,317396.67,207794.21,243038.47,391754.87,168519.00,70111.67,143429.86,193608.14,1884,183.66,21.86,175.84,191.49
RSA,ChaCha20-Poly1305,64,8,-1,511361.07,192445.52,442495.32,580226.81,4991704.70,311622.02,4880192.19,5103217.21,296869.50,170345.98,235911.97,357827.03,185082.97,76851.15,157582.13,212583.80,2140,168.62,14.93,163.27,173.96
RSA,ChaCha20-Poly1305,128,1,-1,0.00,0.00,0.00,0.00,652000.07,101438.26,615700.85,688299.28,37645.30,24709.80,28803.01,46487.59,0.00,0.00,0.00,0.00,412,1479.20,181.60,1414.21,1544.18
RSA,ChaCha20-Poly1305,128,2,-1,108022.63,85834.37,77307.20,138738.07,1350545.93,205864.15,1276878.39,1424213.47,130863.13,140817.35,80472.29,181253.97,35504.97,33919.10,23367.17,47642.76,668,646.90,130.00,600.38,693.42
RSA,ChaCha20-Poly1305,128,3,-1,245617.40,271444.04,148482.40,342752.40,2001888.30,248521.36,1912956.07,2090820.53,157082.67,96121.88,122685.89,191479.44,66871.97,40595.96,52344.89,81399.05,924,421.68,74.49,395.02,448.33
RSA,ChaCha20-Poly1305,128,4,-1,327359.93,263397.87,233104.22,421615.65,2690455.20,294842.21,2584947.27,2795963.13,232342.03,201750.30,160146.62,304537.45,110043.53,95202.52,75975.75,144111.32,1180,309.42,53.65,290.23,328.62
RSA,ChaCha20-Poly1305,128,5,-1,388248.67,272702.11,290663.47,485833.86,3313946.40,370372.41,3181410.33,3446482.47,245573.67,169746.53,184830.65,306316.68,122711.90,70263.69,97568.36,147855.44,1436,253.07,38.35,239.35,266.80
RSA,ChaCha20-Poly1305,128,6,-1,436130.30,195410.16,366203.67,506056.93,3971312.63,353878.35,3844678.89,4097946.37,274185.13,129322.47,227907.68,320462.58,156488.73,72275.47,130625.29,182352.18,1692,210.20,25.28,201.16,219.25
RSA,ChaCha20-Poly1305,128,7,-1,516682.33,196061.27,446522.71,586841.96,4597357.43,339327.74,4475930.56,4718784.31,329287.33,178962.82,265246.31,393328.36,178968.03,71403.86,153416.49,204519.58,1948,180.28,20.15,173.06,187.49
RSA,ChaCha20-Poly1305,128,8,-1,559954.53,146945.81,507370.65,612538.42,5233318.23,330393.37,5115088.48,5351547.98,344502.10,146149.82,292203.06,396801.14,205439.80,73257.95,179224.78,231654.82,2204,159.00,14.07,153.96,164.03
RSA,ChaCha20-Poly1305,256,1,-1,0.00,0.00,0.00,0.00,669520.90,149030.88,616190.88,722850.92,48286.10,47309.22,31356.71,65215.49,0.00,0.00,0.00,0.00,540,1452.97,239.16,1367.38,1538.55
RSA,ChaCha20-Poly1305,256,2,-1,102835.93,97212.01,68049.06,137622.80,1397762.17,297010.75,1291478.24,1504046.10,98086.10,80398.83,69315.75,126856.45,30034.87,13977.33,25033.14,35036.59,796,645.69,126.99,600.25,691.14
RSA,ChaCha20-Poly1305,256,3,-1,170402.70,157046.07,114204.49,226600.91,1982480.77,268586.66,1886368.26,2078593.27,122441.37,73584.43,96109.52,148773.22,55619.33,47992.45,38445.45,72793.21,1052,441.01,61.74,418.92,463.10
RSA,ChaCha20-Poly1305,256,4,-1,263368.20,158429.28,206675.01,320061.39,2638342.47,320344.69,2523708.59,2752976.34,169798.67,105472.32,132055.88,207541.45,82466.13,35261.97,69847.80,95084.47,1308,324.75,44.42,308.85,340.65
RSA,ChaCha20-Poly1305,256,5,-1,392267.53,237841.01,307157.22,477377.85,3324585.27,394560.24,3183393.70,3465776.84,236025.73,128631.66,189995.49,282055.98,118432.87,46680.32,101728.53,135137.20,1564,252.09,37.67,238.61,265.57
RSA,ChaCha20-Poly1305,256,6,-1,452817.33,220585.77,373881.73,531752.94,3999077.17,458094.94,3835150.00,4163004.34,295645.87,157152.56,239409.55,351882.19,161549.17,72678.16,135541.62,187556.71,1820,208.55,29.59,197.96,219.14
RSA,ChaCha20-Poly1305,256,7,-1,518235.97,209699.72,443195.88,593276.05,4634469.13,355185.07,4507367.79,4761570.48,358550.47,243863.60,271285.00,445815.94,188167.17,74975.19,161337.64,214996.69,2076,178.17,20.65,170.78,185.56
RSA,ChaCha20-Poly1305,256,8,-1,629909.80,313966.25,517558.42,742261.18,5317778.77,603067.39,5101973.87,5533583.66,374824.13,188223.32,307469.28,442178.98,215435.40,69117.07,190702.17,240168.63,2332,156.09,19.90,148.97,163.21
RSA,ChaCha20-Poly1305,512,1,-1,0.00,0.00,0.00,0.00,758894.50,282997.11,657625.28,860163.72,79336.40,93691.93,45809.17,112863.63,0.00,0.00,0.00,0.00,796,1319.24,331.86,1200.49,1438.00
RSA,ChaCha20-Poly1305,512,2,-1,139776.87,130048.95,93239.45,186314.29,1438101.57,342387.28,1315579.85,1560623.28,134071.37,116629.06,92336.19,175806.54,40966.47,49526.22,23243.74,58689.20,1052,613.30,141.38,562.71,663.89
RSA,ChaCha20-Poly1305,512,3,-1,168343.77,77505.76,140608.69,196078.85,2017118.43,253224.45,1926503.23,2107733.64,132133.97,69560.98,107241.89,157026.04,56319.90,21079.23,48776.80,63863.00,1308,429.80,56.79,409.48,450.12
RSA,ChaCha20-Poly1305,512,4,-1,251342.10,202579.53,178849.95,323834.25,2562316.93,180685.11,2497659.60,2626974.27,173449.10,156093.31,117591.83,229306.37,87568.60,63466.83,64857.29,110279.91,1564,331.49,38.40,317.75,345.23
RSA,ChaCha20-Poly1305,512,5,-1,315923.77,141516.60,265282.70,366564.83,3214181.73,285449.56,3112034.92,3316328.55,200322.30,103328.74,163346.59,237298.01,107990.90,36070.10,95083.38,120898.42,1820,264.42,29.32,253.93,274.91
RSA,ChaCha20-Poly1305,512,6,-1,482278.20,219372.35,403776.81,560779.59,4232991.03,815834.89,3941048.27,4524933.80,295275.27,176812.81,232003.61,358546.92,165939.87,71245.96,140444.83,191434.91,2076,200.01,34.90,187.52,212.50
RSA,ChaCha20-Poly1305,512,7,-1,770477.97,222404.26,690891.62,850064.31,6938980.27,515096.62,6754655.31,7123305.22,479310.40,195785.93,409249.30,549371.50,276010.87,96210.59,241582.35,310439.39,2332,119.49,12.69,114.95,124.03
RSA,ChaCha20-Poly1305,512,8,-1,838950.27,134841.49,790697.86,887202.68,7949294.20,421619.15,7798419.72,8100168.68,545139.23,186635.43,478352.60,611925.86,313707.87,146914.04,261135.35,366280.38,2588,104.17,7.33,101.55,106.80
RSA,ChaCha20-Poly1305,1024,1,-1,0.00,0.00,0.00,0.00,1123307.07,251931.19,1033154.65,1213459.48,84960.17,62071.67,62748.10,107172.23,0.00,0.00,0.00,0.00,1308,869.21,179.34,805.03,933.38
RSA,ChaCha20-Poly1305,1024,2,-1,139854.67,100802.96,103782.79,175926.54,2000898.10,360602.81,1871858.04,2129938.16,155548.03,138374.45,106031.37,205064.70,42385.20,22667.87,34273.61,50496.79,1564,443.30,70.08,418.22,468.38
RSA,ChaCha20-Poly1305,1024,3,-1,233302.70,151824.40,178973.04,287632.36,2899899.53,288594.16,2796627.44,3003171.63,179356.27,99423.95,143777.86,214934.67,74552.93,20560.37,67195.50,81910.37,1820,299.32,30.99,288.24,310.41
RSA,ChaCha20-Poly1305,1024,4,-1,386091.77,141875.36,335322.32,436861.21,4084392.30,557985.11,3884719.89,4284064.71,260332.70,115008.57,219177.41,301487.99,123902.80,30685.49,112922.14,134883.46,2076,210.43,28.35,200.28,220.57
RSA,ChaCha20-Poly1305,1024,5,-1,526270.07,209568.32,451277.01,601263.13,4999877.53,575738.54,4793852.14,5205902.92,312420.10,134224.36,264388.53,360451.67,169348.30,49810.85,151523.72,187172.88,2332,169.27,20.68,161.87,176.66
RSA,ChaCha20-Poly1305,1024,6,-1,522623.37,204686.13,449377.38,595869.36,4959684.67,1307529.41,4491791.28,5427578.06,321056.47,176761.61,257803.14,384309.80,187946.53,96723.69,153334.41,222558.66,2588,181.19,53.37,162.10,200.29
RSA,ChaCha20-Poly1305,1024,7,-1,495117.33,191148.69,426715.65,563519.01,4372358.20,482860.00,4199568.97,4545147.43,348309.37,258568.46,255781.83,440836.90,182105.47,67498.43,157951.46,206259.47,2844,189.12,25.43,180.02,198.22
RSA,ChaCha20-Poly1305,1024,8,-1,597284.40,269160.33,500966.61,693602.19,5055960.27,463989.60,4889923.72,5221996.81,350270.53,189731.48,282375.99,418165.07,218003.73,108799.77,179070.24,256937.23,3100,163.47,19.52,156.49,170.46
Ed25519,None,8,1,-1,0.00,0.00,0.00,0.00,48602.77,3713.60,47273.87,49931.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72,20663.73,1207.43,20231.66,21095.80
Ed25519,None,8,2,-1,130426.93,14098.86,125381.72,135472.15,105963.90,15431.21,100441.91,111485.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,136,4276.46,409.72,4129.85,4423.08
Ed25519,None,8,3,-1,268069.43,40610.14,253537.28,282601.59,174825.23,65769.34,151289.98,198360.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200,2340.81,369.64,2208.54,2473.08
Ed25519,None,8,4,-1,409028.70,47281.48,392109.24,425948.16,232318.07,48057.66,215120.85,249515.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,264,1586.35,194.24,1516.84,1655.85
Ed25519,None,8,5,-1,526954.77,51950.46,508364.53,545545.00,280657.30,74058.08,254155.96,307158.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,328,1260.97,153.60,1206.01,1315.94
Ed25519,None,8,6,-1,671990.87,78622.25,643856.25,700125.48,345209.97,90845.01,312701.50,377718.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,392,1002.78,126.37,957.56,1048.01
Ed25519,None,8,7,-1,807105.50,91338.47,774420.45,839790.55,412257.27,109812.76,372961.28,451553.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,456,836.76,106.86,798.52,875.00
Ed25519,None,8,8,-1,951538.93,106966.27,913261.54,989816.32,485040.00,123291.82,440920.59,529159.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,520,709.48,89.85,677.33,741.63
Ed25519,None,16,1,-1,0.00,0.00,0.00,0.00,48620.53,2951.18,47564.47,49676.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80,20629.78,1065.32,20248.56,21011.00
Ed25519,None,16,2,-1,144530.03,20764.12,137099.69,151960.38,147848.90,49321.57,130199.40,165498.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144,3576.32,730.18,3315.02,3837.61
Ed25519,None,16,3,-1,275986.67,36429.55,262950.52,289022.82,195415.07,67003.24,171438.27,219391.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,208,2194.97,364.63,2064.49,2325.45
Ed25519,None,16,4,-1,411459.77,52827.37,392555.73,430363.80,261056.90,83512.74,231172.25,290941.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,272,1531.29,237.01,1446.48,1616.10
Ed25519,None,16,5,-1,573391.30,99815.67,537672.72,609109.88,332010.33,126496.84,286744.02,377276.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,336,1153.08,208.05,1078.63,1227.53
Ed25519,None,16,6,-1,705485.47,99364.20,669928.45,741042.49,401975.20,127325.43,356412.38,447538.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,400,931.71,151.50,877.50,985.93
Ed25519,None,16,7,-1,859558.63,135088.57,811217.81,907899.46,446536.27,113568.39,405896.34,487176.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,464,787.56,122.38,743.77,831.36
Ed25519,None,16,8,-1,987228.30,148698.37,934017.27,1040439.33,515067.07,175177.54,452380.59,577753.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,528,687.29,106.64,649.13,725.46
Ed25519,None,32,1,-1,0.00,0.00,0.00,0.00,52602.93,8077.53,49712.43,55493.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96,19374.01,2461.75,18493.08,20254.93
Ed25519,None,32,2,-1,145319.37,29512.09,134758.60,155880.13,127273.73,43077.89,111858.51,142688.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,3857.78,772.41,3581.38,4134.19
Ed25519,None,32,3,-1,285806.90,46658.83,269110.25,302503.55,183226.03,45938.68,166787.09,199664.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,224,2196.31,350.89,2070.74,2321.87
Ed25519,None,32,4,-1,408368.33,48100.88,391155.66,425581.01,258677.10,93839.27,225097.15,292257.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,288,1545.91,243.64,1458.73,1633.10
Ed25519,None,32,5,-1,595372.47,119373.97,552655.04,638089.89,360102.07,138838.92,310419.20,409784.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,352,1104.46,230.58,1021.95,1186.97
Ed25519,None,32,6,-1,736373.70,147485.10,683596.83,789150.57,416305.40,142119.93,365448.44,467162.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,416,909.21,178.75,845.24,973.17
Ed25519,None,32,7,-1,869037.73,105611.21,831245.25,906830.22,481289.73,140017.22,431185.22,531394.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,480,761.08,119.19,718.42,803.73
Ed25519,None,32,8,-1,962418.37,102601.24,925702.98,999133.75,482342.53,113584.39,441696.88,522988.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,544,704.29,86.21,673.44,735.14
Ed25519,None,64,1,-1,0.00,0.00,0.00,0.00,72995.60,12831.18,68404.02,77587.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,128,14178.23,2861.41,13154.28,15202.17
Ed25519,None,64,2,-1,152577.20,26884.27,142956.79,162197.61,136852.27,23315.12,128509.06,145195.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,192,3540.25,545.90,3344.91,3735.60
Ed25519,None,64,3,-1,292932.73,44839.65,276887.07,308978.40,212042.97,72676.50,186036.02,238049.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,256,2057.72,368.13,1925.98,2189.45
Ed25519,None,64,4,-1,417154.77,52284.84,398444.88,435864.66,251924.37,79815.01,223362.93,280485.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,320,1535.09,220.17,1456.30,1613.87
Ed25519,None,64,5,-1,582427.17,80423.84,553647.86,611206.47,346452.80,106429.27,308367.57,384538.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,384,1112.70,191.28,1044.25,1181.15
Ed25519,None,64,6,-1,710570.73,108324.67,671807.25,749334.22,396359.97,126188.19,351204.10,441515.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,448,933.67,153.23,878.83,988.50
Ed25519,None,64,7,-1,886867.17,133698.62,839023.73,934710.60,490715.70,162756.09,432474.18,548957.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,512,752.35,132.40,704.98,799.73
Ed25519,None,64,8,-1,994943.80,143041.90,943756.91,1046130.69,527986.17,155029.16,472509.69,583462.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,576,676.20,106.24,638.18,714.22
Ed25519,None,128,1,-1,0.00,0.00,0.00,0.00,49587.30,5880.25,47483.08,51691.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,192,20367.93,1776.83,19732.10,21003.76
Ed25519,None,128,2,-1,130705.17,6927.42,128226.22,133184.11,105047.50,7862.30,102234.01,107860.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,256,4252.57,210.39,4177.28,4327.86
Ed25519,None,128,3,-1,285417.17,34944.05,272912.60,297921.74,211092.60,76717.63,183639.55,238545.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,320,2091.25,373.21,1957.70,2224.80
